Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI45,OUT027,4511.806
FDU01,OUT018,2742.8586
FDF35,OUT027,2570.623
FDU43,OUT019,598.2323
FDE24,OUT019,352.0061
FDK50,OUT049,2552.9856
FDG31,OUT045,1039.2441
FDC60,OUT045,1380.0186
FDL36,OUT013,1380.0186
FDP21,OUT013,3057.8384
FDW16,OUT045,1380.0186
FDX02,OUT017,3606.9932
FDQ58,OUT027,3648.2834
FDT51,OUT046,1743.9012
FDD59,OUT049,1279.7753
NCM42,OUT018,1461.4532
FDA57,OUT018,569.97943
FDZ48,OUT035,1778.709
FDE46,OUT045,2398.9333
NCZ30,OUT019,358.25693
FDB56,OUT017,3057.8384
FDA25,OUT027,2510.9492
FDD20,OUT013,1998.9939
FDL25,OUT013,1467.7257
NCO18,OUT049,2792.7336
FDJ45,OUT017,697.13666
FDR12,OUT035,2645.708
NCF19,OUT010,219.039
FDK25,OUT046,2645.708
NCR17,OUT046,1827.2555
FDC52,OUT046,2398.9333
NCA54,OUT017,2863.3816
FDR45,OUT010,611.7439
NCM19,OUT049,1827.2555
FDF39,OUT027,5849.795
FDX23,OUT049,1494.5026
FDD58,OUT027,2510.9492
FDX28,OUT013,1614.3223
NCD31,OUT013,2552.9856
FDU57,OUT018,2142.0378
FDI27,OUT046,800.93634
NCM42,OUT046,1614.3223
FDD32,OUT027,2136.0984
FDI34,OUT013,3762.872
NCM29,OUT049,2052.825
FDG46,OUT018,1619.0504
DRC01,OUT010,219.039
FDB15,OUT027,5830.3765
NCA17,OUT027,3648.2834
FDF10,OUT046,2398.9333
FDR26,OUT027,4526.3384
FDI02,OUT049,1778.709
NCM54,OUT010,372.55817
FDF14,OUT013,2398.9333
FDJ33,OUT010,358.25693
FDM20,OUT035,3784.0073
FDC03,OUT027,5090.236
NCX05,OUT046,1827.2555
NCM41,OUT027,2450.5452
NCU29,OUT010,392.57867
FDQ59,OUT017,1339.3428
FDH46,OUT010,358.84744
FDH09,OUT013,800.93634
NCD06,OUT045,800.93634
FDC15,OUT035,2398.9333
DRD37,OUT027,1121.5463
FDT28,OUT027,3648.2834
FDR28,OUT027,3964.6682
FDT38,OUT017,1339.3428
FDV34,OUT027,1954.0638
FDY52,OUT035,1010.0545
FDB34,OUT013,1339.3428
DRL23,OUT018,1461.4532
DRB24,OUT046,2398.9333
FDJ50,OUT046,906.16327
FDQ49,OUT035,2398.9333
FDP20,OUT035,1998.9939
FDV19,OUT027,3958.5972
NCR54,OUT045,3057.8384
FDO09,OUT010,622.0939
FDS57,OUT018,1847.4137
FDN10,OUT049,1827.2555
FDV23,OUT049,2017.6171
FDY28,OUT049,3398.9763
DRG51,OUT013,2552.9856
FDD45,OUT019,299.3179
NCL18,OUT027,5061.591
NCM29,OUT013,2052.825
FDF17,OUT027,4897.5176
FDE22,OUT017,2552.9856
FDQ22,OUT017,697.13666
FDS01,OUT013,2863.3816
FDW35,OUT027,1043.459
FDJ33,OUT046,1998.9939
NCF54,OUT035,2784.0046
FDE09,OUT013,1614.3223
NCE06,OUT045,2552.9856
DRH49,OUT049,1279.7753
FDY43,OUT045,2645.708
NCT05,OUT017,3870.592
FDZ34,OUT045,3057.8384
FDL38,OUT017,1339.3428
FDZ31,OUT017,3057.8384
FDR14,OUT035,906.16327
NCN54,OUT049,1279.7753
NCC42,OUT027,3144.7825
FDK08,OUT017,1562.1107
FDP59,OUT013,1598.0332
FDV22,OUT035,2512.112
FDD33,OUT035,3682.6982
DRE60,OUT027,5809.126
FDK52,OUT046,3708.0168
FDA02,OUT017,2398.9333
FDM56,OUT049,1614.3223
FDE57,OUT035,2104.3086
FDM32,OUT045,1380.0186
NCQ30,OUT027,3033.5981
FDQ27,OUT027,2510.9492
FDT60,OUT027,3065.8943
FDU43,OUT049,3775.2783
NCO55,OUT035,1614.3223
FDG02,OUT045,3057.8384
FDJ28,OUT013,3057.8384
FDP40,OUT045,1778.709
FDJ38,OUT045,3057.8384
NCC54,OUT017,3728.7063
NCZ41,OUT046,2017.6171
FDK38,OUT019,392.57867
FDU52,OUT013,2398.9333
FDC40,OUT046,1203.2969
NCR30,OUT017,1147.6251
NCN18,OUT017,1778.709
FDB50,OUT035,1279.7753
FDG04,OUT013,3057.8384
FDR26,OUT035,2784.0046
NCT17,OUT018,2751.5876
FDX35,OUT027,5014.4385
FDS12,OUT046,2017.6171
NCZ29,OUT027,3100.4377
FDB38,OUT010,424.1633
FDP12,OUT013,697.13666
FDP22,OUT046,836.78253
FDS26,OUT018,3498.2166
FDR52,OUT046,3057.8384
DRJ13,OUT046,2552.9856
FDU48,OUT027,3144.7825
FDE29,OUT035,967.12726
NCT29,OUT049,1998.9939
DRK37,OUT018,2751.5876
FDK55,OUT046,1339.3428
FDR07,OUT046,1478.2135
FDO21,OUT027,5525.3096
FDK46,OUT049,3870.592
FDB12,OUT045,1614.3223
FDT31,OUT027,4944.557
FDJ33,OUT045,1998.9939
FDC26,OUT027,2723.9104
NCQ02,OUT045,3057.8384
FDP08,OUT010,507.66736
FDB11,OUT027,5525.3096
FDV55,OUT013,2398.9333
FDW20,OUT049,1998.9939
NCJ18,OUT019,368.91238
FDC41,OUT018,1013.30115
FDE14,OUT027,2510.9492
FDG35,OUT013,2767.7156
FDF45,OUT035,906.16327
FDS19,OUT027,2098.7021
FDS58,OUT019,415.25623
FDA26,OUT017,3418.3945
FDM32,OUT049,1339.3428
FDL45,OUT046,2017.6171
FDZ55,OUT049,2551.5632
FDY37,OUT049,2104.3086
FDO46,OUT046,3057.8384
FDQ60,OUT046,1909.8354
FDA19,OUT018,1817.3212
FDL15,OUT046,2398.9333
FDM10,OUT018,3004.35
NCL05,OUT017,722.8488
DRK49,OUT010,140.95152
NCE18,OUT027,5849.795
FDG40,OUT049,697.13666
DRI59,OUT045,3606.9932
FDK28,OUT035,3870.592
NCD06,OUT019,219.039
FDO11,OUT019,647.9375
FDK27,OUT046,1834.689
FDT43,OUT027,1295.048
FDD38,OUT018,1461.4532
FDA16,OUT049,3418.3945
FDL14,OUT027,3648.2834
NCM17,OUT049,722.8488
FDD20,OUT045,1998.9939
FDA40,OUT045,1339.3428
FDL43,OUT045,1279.7753
FDV15,OUT045,1614.3223
FDE52,OUT046,1380.0186
NCL17,OUT010,352.0061
NCJ31,OUT045,3728.7063
FDR60,OUT045,1279.7753
NCA18,OUT035,1827.2555
FDS21,OUT027,1743.8419
FDW09,OUT035,1279.7753
FDL26,OUT035,2398.9333
FDS47,OUT018,1227.1494
FDC39,OUT046,3398.9763
FDT51,OUT035,1743.9012
FDK40,OUT035,3870.592
NCG19,OUT045,3728.7063
FDZ07,OUT046,967.12726
FDF08,OUT027,2389.2656
FDO04,OUT013,906.16327
FDK41,OUT018,1186.4736
FDP15,OUT049,3840.55
NCD43,OUT018,1461.4532
NCP18,OUT013,2398.9333
FDZ51,OUT046,1467.7257
DRH13,OUT035,1614.3223
FDF38,OUT045,722.8488
NCI43,OUT045,800.93634
FDM38,OUT027,1560.9886
FDS03,OUT013,1039.2441
DRJ47,OUT017,2784.0046
FDT50,OUT010,326.09497
FDV02,OUT046,2792.7336
NCG18,OUT017,1614.3223
FDW52,OUT046,2552.9856
FDS40,OUT035,697.13666
FDN31,OUT017,3057.8384
FDA37,OUT045,1998.9939
FDA15,OUT046,3870.592
FDL39,OUT046,2863.3816
FDJ53,OUT045,1998.9939
FDX22,OUT013,3418.3945
NCZ42,OUT045,3767.4773
FDD56,OUT027,4511.806
FDD40,OUT017,3049.1094
FDS50,OUT013,3418.3945
NCN14,OUT013,3049.1094
FDT15,OUT013,3057.8384
NCS18,OUT027,2510.9492
NCO26,OUT010,378.69492
FDF58,OUT018,814.25775
NCB19,OUT013,1339.3428
FDH26,OUT017,2104.3086
DRB24,OUT027,3648.2834
FDA49,OUT018,1186.4736
FDB32,OUT045,1494.5026
FDI36,OUT017,3057.8384
NCA17,OUT010,392.57867
FDH22,OUT013,1998.9939
NCM26,OUT018,2142.0378
FDT15,OUT027,4973.202
FDB16,OUT018,1186.4736
NCP54,OUT027,3065.8943
FDJ36,OUT013,1614.3223
FDO28,OUT045,1932.5004
FDU09,OUT013,906.16327
FDF29,OUT017,2017.6171
FDY08,OUT013,2104.3086
DRJ59,OUT018,544.2673
FDT23,OUT027,2086.0527
FDU15,OUT018,544.2673
FDT47,OUT013,1494.5026
FDI53,OUT019,438.3478
FDR59,OUT018,3503.8762
FDD53,OUT035,722.8488
FDY51,OUT017,3398.9763
FDT04,OUT049,722.8488
FDU51,OUT049,2784.0046
FDG14,OUT035,2398.9333
NCU06,OUT045,3653.426
DRG25,OUT046,3057.8384
DRH49,OUT035,1339.3428
FDN15,OUT035,2052.825
FDL43,OUT018,1050.4279
NCT18,OUT049,3057.8384
NCB31,OUT013,3886.6763
FDK57,OUT035,1834.689
FDY04,OUT019,438.3478
NCP54,OUT046,1998.9939
FDF41,OUT013,3783.5615
FDM01,OUT045,1614.3223
FDW03,OUT045,1614.3223
FDF28,OUT045,1998.9939
FDY37,OUT017,2104.3086
FDQ03,OUT017,3737.4353
FDP51,OUT027,3000.0957
FDJ40,OUT017,1743.9012
FDC32,OUT049,1467.7257
DRI49,OUT027,2123.449
NCW54,OUT017,906.16327
FDF09,OUT017,697.13666
FDP45,OUT018,3503.8762
DRJ23,OUT018,2742.8586
FDS59,OUT017,1743.9012
FDY08,OUT046,2052.825
FDX16,OUT049,2398.9333
FDY16,OUT018,2742.8586
FDK32,OUT035,2398.9333
FDQ22,OUT013,722.8488
NCC31,OUT018,2142.0378
FDG58,OUT049,2398.9333
DRF48,OUT013,3057.8384
DRH36,OUT049,1147.6251
NCR30,OUT035,1166.1705
FDB03,OUT019,586.4569
FDZ28,OUT027,3100.4377
FDR35,OUT017,3057.8384
DRD15,OUT027,5828.5444
FDJ33,OUT019,358.25693
FDA56,OUT010,368.91238
FDP56,OUT046,800.93634
NCT30,OUT046,800.93634
FDK15,OUT017,1614.3223
FDH44,OUT018,2142.0378
FDV01,OUT013,2398.9333
DRG03,OUT017,2398.9333
FDG50,OUT027,2376.6162
FDR16,OUT010,613.4883
FDZ60,OUT046,1614.3223
DRG03,OUT045,2398.9333
FDS56,OUT018,3564.679
FDU33,OUT045,800.93634
DRD27,OUT035,1562.1107
FDW22,OUT046,3606.9932
DRA24,OUT045,2552.9856
FDF38,OUT049,722.8488
FDX48,OUT013,2398.9333
FDS58,OUT018,2286.4028
FDC32,OUT046,1467.7257
NCQ29,OUT045,3840.55
DRK39,OUT018,1186.4736
NCS38,OUT017,1827.2555
DRO47,OUT013,1778.709
DRG27,OUT027,1043.459
FDC57,OUT027,5137.888
FDS55,OUT046,2398.9333
NCJ06,OUT018,1707.8593
FDO01,OUT019,334.0223
NCM55,OUT045,3057.8384
FDC52,OUT049,2398.9333
FDQ15,OUT045,1279.7753
NCT30,OUT027,1282.3987
NCR42,OUT027,1017.74664
FDD28,OUT035,906.16327
FDQ34,OUT049,1614.3223
FDZ12,OUT027,3218.5667
DRE13,OUT019,289.4011
NCN07,OUT019,361.51306
FDM28,OUT035,2863.3816
FDI10,OUT017,2792.7336
FDQ25,OUT013,2683.4133
FDA38,OUT010,657.26544
DRI13,OUT049,3418.3945
FDY20,OUT027,2389.2656
NCZ53,OUT035,3057.8384
NCM31,OUT013,2398.9333
DRB01,OUT017,3057.8384
DRF37,OUT046,3840.55
NCF42,OUT049,2792.7336
FDF16,OUT018,2142.0378
FDB41,OUT013,800.93634
FDR34,OUT013,3792.914
FDR15,OUT018,2142.0378
NCV42,OUT019,372.30753
FDW51,OUT035,3398.9763
FDU36,OUT017,1494.5026
FDX60,OUT049,1317.1715
FDY03,OUT035,1827.2555
FDW55,OUT045,3784.0073
FDT01,OUT010,572.72144
FDG58,OUT013,2398.9333
FDK21,OUT017,3870.592
NCS41,OUT019,507.66736
FDS10,OUT045,3049.1094
NCT53,OUT046,2552.9856
FDJ28,OUT018,2751.5876
FDX44,OUT045,1339.3428
FDT20,OUT018,569.97943
FDO44,OUT017,1614.3223
NCX17,OUT049,3690.8486
FDY01,OUT017,1827.2555
FDJ12,OUT027,5324.3325
DRK35,OUT018,544.2673
FDD47,OUT019,444.87982
NCM53,OUT035,1614.3223
FDO45,OUT013,1339.3428
NCM42,OUT010,364.23117
FDE04,OUT046,2854.6526
NCI30,OUT027,5857.0376
FDZ19,OUT013,2792.7336
FDW57,OUT013,2831.0945
FDA25,OUT013,1614.3223
FDT22,OUT046,912.27386
FDP51,OUT013,1827.2555
FDD48,OUT027,2899.2751
FDY39,OUT035,3057.8384
FDO48,OUT010,586.6314
FDD23,OUT027,4973.202
DRN35,OUT027,1017.74664
FDT01,OUT035,3398.9763
FDC20,OUT010,258.74594
DRJ35,OUT035,967.12726
FDB32,OUT046,1467.7257
FDL24,OUT046,2792.7336
NCV42,OUT035,1793.722
FDZ46,OUT046,1614.3223
FDC15,OUT013,2398.9333
FDD08,OUT019,115.239265
FDY50,OUT049,1380.0186
FDD36,OUT013,1834.689
FDG57,OUT027,1295.048
FDL21,OUT018,569.97943
FDN16,OUT027,2510.9492
FDJ09,OUT027,1121.5463
FDS01,OUT010,474.95117
FDV33,OUT017,3870.592
DRE12,OUT017,1827.2555
FDR07,OUT013,1478.2135
FDP48,OUT010,507.66736
NCB55,OUT035,906.16327
FDQ08,OUT013,967.12726
FDR34,OUT035,3746.7878
FDO33,OUT046,1778.709
FDP13,OUT045,722.8488
FDX12,OUT049,3758.7483
NCT06,OUT049,2645.708
FDR16,OUT019,632.9063
FDE36,OUT046,2552.9856
FDZ36,OUT049,3057.8384
FDV13,OUT045,1339.3428
NCZ17,OUT035,697.13666
FDU56,OUT045,3057.8384
FDM09,OUT035,2792.7336
FDV02,OUT017,2792.7336
FDS34,OUT018,1619.0504
FDA11,OUT049,1494.5026
FDP09,OUT017,3409.6655
FDB29,OUT027,2899.2751
FDT19,OUT017,2792.7336
DRH15,OUT017,722.8488
FDY38,OUT046,3682.6982
FDF14,OUT027,3648.2834
FDN48,OUT010,299.3179
FDQ12,OUT013,3792.914
NCJ43,OUT045,2792.7336
FDE17,OUT019,392.57867
FDB05,OUT035,3840.55
FDH10,OUT045,3004.944
NCR06,OUT017,722.8488
FDU32,OUT018,1774.3528
FDD56,OUT049,2792.7336
FDO36,OUT018,2532.6758
FDH16,OUT010,294.5467
FDX10,OUT018,544.2673
FDZ37,OUT017,1339.3428
FDU31,OUT010,587.3848
DRC49,OUT049,2104.3086
FDL15,OUT045,2398.9333
FDN32,OUT019,507.66736
DRH59,OUT027,1914.484
NCU29,OUT049,2398.9333
FDR37,OUT019,507.66736
FDS14,OUT018,2204.0483
FDU02,OUT027,5809.126
FDJ08,OUT035,3057.8384
NCZ06,OUT045,3831.821
FDO31,OUT049,1317.1715
FDH31,OUT018,1461.4532
FDS58,OUT017,2551.5632
NCA53,OUT027,1282.3987
FDF50,OUT046,3057.8384
NCW42,OUT049,3598.2642
NCQ17,OUT045,2398.9333
FDK51,OUT018,3495.1472
NCW41,OUT010,410.1197
NCR29,OUT017,906.16327
FDB08,OUT019,415.25623
FDA40,OUT027,2229.7502
FDL14,OUT018,2246.9514
FDB47,OUT046,3418.3945
FDO03,OUT035,3746.7878
DRK13,OUT019,507.66736
FDX13,OUT010,577.5043
FDF52,OUT046,3057.8384
FDT11,OUT013,3057.8384
FDB08,OUT013,2551.5632
FDQ28,OUT018,2142.0378
FDD29,OUT045,3870.592
NCQ29,OUT027,5830.3765
NCO02,OUT013,1039.2441
FDR56,OUT010,507.66736
NCM54,OUT049,1998.9939
FDP51,OUT035,1827.2555
FDT38,OUT013,1339.3428
FDZ20,OUT018,3564.679
FDJ53,OUT013,1932.5004
FDX13,OUT049,3870.592
FDP58,OUT035,3398.9763
NCK31,OUT019,231.11212
FDA35,OUT018,1774.3528
FDV37,OUT018,2751.5876
NCO07,OUT027,5324.3325
FDA20,OUT045,3057.8384
FDZ59,OUT035,2645.708
NCY17,OUT017,722.8488
FDQ28,OUT035,2398.9333
FDV35,OUT017,2398.9333
FDQ36,OUT013,697.13666
FDD34,OUT018,2287.8252
FDK51,OUT045,3861.863
FDV31,OUT035,2792.7336
FDR04,OUT035,1494.5026
FDR14,OUT049,906.16327
DRC36,OUT010,467.25763
FDE39,OUT019,358.25693
FDP57,OUT049,1614.3223
FDE57,OUT046,2104.3086
NCN18,OUT046,1743.9012
NCQ05,OUT018,2142.0378
FDW47,OUT035,1932.5004
FDV46,OUT035,2052.825
NCP29,OUT045,1028.3208
FDE09,OUT018,1569.2296
NCU06,OUT027,5828.5444
FDT19,OUT010,467.25763
DRF15,OUT017,2398.9333
DRI51,OUT013,2645.708
NCX54,OUT013,1614.3223
DRE01,OUT013,3783.5615
NCB07,OUT045,3049.1094
FDU50,OUT035,1827.2555
FDG40,OUT035,697.13666
FDW10,OUT018,2489.3054
FDX51,OUT013,3057.8384
NCP17,OUT045,1039.2441
FDP21,OUT035,3057.8384
FDL04,OUT045,1614.3223
FDV23,OUT013,1998.9939
FDF24,OUT046,1317.1715
FDH56,OUT027,2911.9246
FDB51,OUT049,967.12726
FDI58,OUT027,2450.5452
FDR20,OUT013,800.93634
FDC51,OUT018,1774.3528
FDB16,OUT027,2229.7502
FDE40,OUT049,967.12726
NCM17,OUT035,722.8488
FDU56,OUT035,3057.8384
FDS32,OUT019,375.74182
FDX02,OUT049,3606.9932
FDT39,OUT027,3496.0874
FDE35,OUT017,906.16327
NCI42,OUT019,587.3848
DRL23,OUT046,1614.3223
FDA10,OUT046,1998.9939
FDA11,OUT013,1494.5026
NCM06,OUT046,2398.9333
NCT05,OUT035,3870.592
NCQ02,OUT010,507.66736
NCY06,OUT049,2052.825
FDY56,OUT035,3606.9932
FDL02,OUT035,1614.3223
NCI06,OUT035,2831.0945
FDQ14,OUT045,2398.9333
FDQ12,OUT017,3746.7878
FDP36,OUT046,800.93634
FDK21,OUT027,5849.795
FDO40,OUT045,2398.9333
NCK54,OUT019,378.69492
FDY09,OUT018,2514.3235
NCW30,OUT049,3870.592
NCC55,OUT027,1017.74664
FDE58,OUT018,1646.9603
FDR39,OUT013,3049.1094
FDU28,OUT049,3049.1094
FDH08,OUT017,3746.7878
FDG35,OUT045,2767.7156
FDG22,OUT049,697.13666
FDC34,OUT035,2469.209
FDP15,OUT018,3506.9456
FDK34,OUT010,611.7439
FDU45,OUT035,1827.2555
FDQ04,OUT027,1043.459
FDX22,OUT018,3062.7056
FDB45,OUT017,1598.0332
NCH43,OUT027,5324.3325
DRE60,OUT046,3587.575
FDD17,OUT027,5809.3853
NCM54,OUT017,2017.6171
NCH55,OUT013,2017.6171
NCT06,OUT017,2552.9856
FDA48,OUT027,5505.891
FDY58,OUT027,5828.5444
FDO25,OUT045,3398.9763
FDN50,OUT045,1494.5026
FDH35,OUT035,2552.9856
FDK09,OUT045,3716.7458
FDO16,OUT013,1339.3428
FDW11,OUT045,1039.2441
FDU47,OUT027,3144.7825
NCQ42,OUT010,372.55817
FDK55,OUT027,2376.6162
FDN08,OUT049,1827.2555
FDT57,OUT045,3767.4773
FDJ12,OUT018,3062.7056
DRL59,OUT017,836.78253
NCN53,OUT046,697.13666
FDO51,OUT010,140.95152
FDK56,OUT017,3057.8384
FDY12,OUT035,868.1552
FDU15,OUT035,697.13666
FDQ19,OUT046,3784.0073
DRF15,OUT045,2398.9333
DRE25,OUT019,299.3179
FDK57,OUT018,1646.2302
FDD33,OUT010,574.6603
FDR34,OUT027,5828.5444
FDU04,OUT045,1998.9939
FDE35,OUT019,256.17667
NCD31,OUT035,2552.9856
FDJ56,OUT035,1614.3223
NCU53,OUT046,2552.9856
FDD39,OUT035,3418.3945
NCU17,OUT019,358.84744
FDJ20,OUT046,1998.9939
NCW41,OUT018,2246.9514
FDL52,OUT035,722.8488
FDS39,OUT035,2104.3086
DRJ47,OUT045,2784.0046
FDP13,OUT010,140.95152
DRK39,OUT010,289.4011
FDF28,OUT010,372.55817
FDB09,OUT045,2017.6171
FDM51,OUT046,1562.1107
DRM49,OUT018,648.06696
DRF23,OUT013,2792.7336
DRH01,OUT035,2792.7336
FDH12,OUT027,2510.9492
FDA28,OUT019,358.25693
FDW37,OUT018,1227.1494
FDF02,OUT046,1614.3223
DRL37,OUT046,722.8488
NCF43,OUT046,2104.3086
FDH08,OUT010,600.5039
FDR34,OUT019,604.7019
NCK19,OUT049,3057.8384
NCD55,OUT018,569.97943
FDT27,OUT049,3712.7402
FDQ57,OUT045,2398.9333
FDA47,OUT035,2552.9856
DRG15,OUT027,1743.8419
FDE05,OUT018,2142.0378
FDN46,OUT046,1614.3223
FDX27,OUT027,2450.5452
FDT51,OUT045,1743.9012
FDU33,OUT013,722.8488
FDJ16,OUT027,1618.6793
FDD20,OUT019,358.25693
FDT36,OUT049,697.13666
DRF15,OUT027,3648.2834
FDN52,OUT010,289.4011
FDC22,OUT027,5090.236
FDX15,OUT045,2551.5632
FDT13,OUT013,3057.8384
FDU04,OUT017,1998.9939
FDU31,OUT019,587.3848
FDW59,OUT027,2229.7502
NCO29,OUT046,2552.9856
FDL15,OUT035,2398.9333
FDI41,OUT049,2398.9333
FDQ48,OUT049,1562.1107
DRI39,OUT013,906.16327
FDI08,OUT013,3968.792
FDC21,OUT049,1743.9012
FDF58,OUT035,1010.0545
FDS08,OUT010,482.049
FDE47,OUT045,1998.9939
NCP18,OUT019,392.57867
NCR41,OUT013,1494.5026
FDA27,OUT013,3907.9893
FDA43,OUT035,3057.8384
FDA49,OUT045,1339.3428
NCE55,OUT018,2552.6843
DRM49,OUT027,1121.5463
FDF22,OUT027,5324.3325
FDQ15,OUT018,1126.9061
NCS54,OUT017,2792.7336
NCY05,OUT013,697.13666
FDR45,OUT046,3767.4773
FDK57,OUT049,1998.9939
FDF41,OUT010,619.8195
FDV21,OUT046,2017.6171
FDD51,OUT046,800.93634
FDF33,OUT046,1614.3223
FDA38,OUT046,3767.4773
FDR56,OUT045,3057.8384
NCN41,OUT017,1998.9939
FDC60,OUT027,2273.6648
FDB47,OUT045,3418.3945
DRH01,OUT013,2792.7336
FDW08,OUT046,1614.3223
FDF38,OUT027,1043.459
FDY32,OUT017,2552.9856
FDG34,OUT049,1614.3223
FDG47,OUT019,622.0939
NCF18,OUT035,3049.1094
FDL39,OUT019,500.53778
NCH55,OUT035,2017.6171
DRJ35,OUT049,967.12726
FDS44,OUT035,3753.9653
DRE01,OUT018,3399.279
FDY39,OUT013,3057.8384
FDY32,OUT018,2287.8252
FDR33,OUT027,2894.0535
NCP50,OUT049,1317.1715
FDZ47,OUT018,1341.6335
FDU57,OUT049,2398.9333
FDY44,OUT013,3057.8384
DRH59,OUT018,994.7556
FDB03,OUT027,5781.238
FDY46,OUT045,3049.1094
FDM39,OUT045,2792.7336
FDY36,OUT035,1147.6251
NCM55,OUT035,3057.8384
FDJ50,OUT010,246.16183
DRL60,OUT013,2398.9333
NCJ54,OUT049,3746.7878
FDX59,OUT017,697.13666
FDI07,OUT013,3088.9746
DRF51,OUT010,140.95152
FDM14,OUT017,1614.3223
FDP21,OUT045,3057.8384
FDE40,OUT035,1039.2441
FDE05,OUT035,2398.9333
FDM13,OUT027,3144.7825
FDC34,OUT027,3727.7695
NCI55,OUT018,1774.3528
NCE43,OUT018,2367.2979
FDW58,OUT018,1461.4532
FDG60,OUT045,3765.056
FDV31,OUT017,2792.7336
FDR47,OUT013,3049.1094
FDM60,OUT019,140.95152
NCF06,OUT018,3503.8762
NCN26,OUT027,2899.2751
FDQ59,OUT049,1339.3428
FDF09,OUT046,697.13666
NCS06,OUT017,3870.592
FDT44,OUT046,1827.2555
FDI19,OUT017,3767.4773
FDT22,OUT017,967.12726
NCF54,OUT027,4503.077
DRG25,OUT045,3057.8384
FDB59,OUT017,3049.1094
FDQ37,OUT017,3049.1094
FDP56,OUT035,800.93634
FDW44,OUT035,2792.7336
FDJ26,OUT010,567.9668
FDU43,OUT018,3404.0107
FDW33,OUT045,1614.3223
NCX53,OUT027,3218.5667
FDN56,OUT010,392.57867
DRF15,OUT049,2398.9333
FDO33,OUT017,1827.2555
FDZ39,OUT010,358.84744
NCJ19,OUT017,906.16327
FDU01,OUT035,3049.1094
FDT12,OUT035,3606.9932
NCM18,OUT018,814.25775
FDP19,OUT017,2017.6171
NCR42,OUT049,697.13666
FDN10,OUT046,1827.2555
FDG44,OUT017,906.16327
FDQ10,OUT046,2792.7336
DRH13,OUT049,1614.3223
FDT52,OUT013,3813.6035
FDM56,OUT045,1743.9012
NCO43,OUT010,358.84744
NCV29,OUT035,2792.7336
NCF06,OUT013,3916.7183
FDO50,OUT035,1389.0256
FDT59,OUT013,3792.914
FDX40,OUT027,1017.74664
FDE50,OUT017,3049.1094
FDX51,OUT017,3057.8384
NCD30,OUT018,1341.6335
FDK15,OUT013,1614.3223
FDL12,OUT045,967.12726
FDK46,OUT017,3870.592
DRH49,OUT010,277.3724
FDQ57,OUT046,2398.9333
FDY59,OUT017,1467.7257
FDO09,OUT018,3506.9456
NCG30,OUT035,2017.6171
FDM09,OUT017,2645.708
NCN17,OUT027,2510.9492
NCS42,OUT013,1380.0186
FDD02,OUT019,378.69492
FDE34,OUT013,3057.8384
FDU38,OUT045,3057.8384
FDB33,OUT046,2512.112
NCJ29,OUT017,1339.3428
FDZ27,OUT035,800.93634
FDI40,OUT013,1562.1107
FDG22,OUT013,697.13666
FDT51,OUT017,1743.9012
FDF20,OUT018,2751.5876
FDV50,OUT035,1998.9939
FDT02,OUT049,697.13666
DRC49,OUT017,2398.9333
FDF26,OUT049,2398.9333
FDV52,OUT035,1827.2555
FDX59,OUT049,697.13666
FDV25,OUT035,3606.9932
FDW23,OUT027,1043.459
FDE53,OUT018,1461.4532
FDA19,OUT017,2052.825
FDH22,OUT046,2017.6171
NCO41,OUT013,1494.5026
FDX12,OUT017,3758.7483
FDF17,OUT013,3057.8384
FDS11,OUT045,3606.9932
FDR51,OUT035,2398.9333
FDT49,OUT010,358.84744
FDC56,OUT013,1932.5004
FDR13,OUT027,2899.2751
FDQ60,OUT035,1932.5004
FDN38,OUT049,3840.55
NCL29,OUT013,2512.112
FDO13,OUT027,3964.6682
FDE26,OUT018,2142.0378
FDA31,OUT010,467.25763
FDX14,OUT035,1147.6251
FDA34,OUT045,2792.7336
FDF26,OUT013,2398.9333
FDE38,OUT045,2645.708
DRI11,OUT046,1827.2555
FDQ60,OUT027,2803.5066
FDL21,OUT027,1043.459
DRC12,OUT027,5081.507
FDC47,OUT046,3716.7458
FDE57,OUT045,2052.825
FDT14,OUT045,1932.5004
NCZ53,OUT046,3057.8384
FDE28,OUT018,3378.5896
FDR19,OUT035,2398.9333
NCF54,OUT019,467.25763
FDZ08,OUT046,1317.1715
NCJ05,OUT018,2142.0378
FDF59,OUT046,2017.6171
NCO05,OUT035,1614.3223
FDW24,OUT018,648.06696
NCX42,OUT018,2367.2979
NCA53,OUT035,800.93634
FDI45,OUT019,467.25763
FDG46,OUT046,1793.722
FDM20,OUT010,628.2739
FDW11,OUT010,256.17667
FDX08,OUT035,2831.0945
NCK17,OUT035,722.8488
FDK32,OUT018,2142.0378
NCA42,OUT035,2551.5632
DRI01,OUT035,2792.7336
NCL55,OUT049,3870.592
DRE25,OUT018,1341.6335
FDD14,OUT017,3049.1094
FDB10,OUT046,3767.4773
DRN11,OUT035,2398.9333
FDP38,OUT018,648.06696
NCA30,OUT017,3049.1094
FDT15,OUT017,3057.8384
NCP55,OUT018,753.2939
FDF12,OUT035,2398.9333
FDM21,OUT018,3495.1472
FDX56,OUT035,3418.3945
FDF10,OUT017,2398.9333
FDT32,OUT045,3049.1094
FDM51,OUT018,1461.4532
NCR50,OUT018,2142.0378
FDI19,OUT049,3767.4773
FDX21,OUT017,1614.3223
